x-axis,1,2,3
second,Volt,Volt,Volt
-559.240E-09,-37.499904633E-03,+3.958000183105E+00,+3.593750000001E+00
-558.000E-09,-37.499904633E-03,+3.958000183105E+00,+3.750000000000E+00
-556.760E-09,-99.999904633E-03,+3.958000183106E+00,+3.749999999999E+00
-555.520E-09,-99.999904633E-03,+4.020500183106E+00,+3.593750000001E+00
-554.280E-09,-99.999904633E-03,+4.083000183105E+00,+3.749999999999E+00
-553.040E-09,-99.999904632E-03,+4.020500183105E+00,+3.593750000000E+00
-551.800E-09,-37.499904633E-03,+4.020500183105E+00,+3.593749999999E+00
-550.560E-09,-162.499904632E-03,+4.020500183105E+00,+3.437500000000E+00
-549.320E-09,-99.999904632E-03,+4.020500183105E+00,+3.437500000000E+00
-548.080E-09,-37.499904633E-03,+3.958000183106E+00,+3.437500000000E+00
-546.840E-09,-37.499904633E-03,+4.020500183105E+00,+3.437500000001E+00
-545.600E-09,-37.499904633E-03,+4.020500183105E+00,+3.593749999999E+00
-544.360E-09,-99.999904632E-03,+3.958000183106E+00,+3.437500000001E+00
-543.120E-09,-37.499904633E-03,+4.020500183105E+00,+3.593749999999E+00
-541.880E-09,-99.999904633E-03,+4.020500183105E+00,+3.437500000000E+00
-540.640E-09,-99.999904633E-03,+4.020500183106E+00,+3.437499999999E+00
-539.400E-09,-99.999904633E-03,+4.083000183105E+00,+3.281250000001E+00
-538.160E-09,-99.999904633E-03,+4.020500183105E+00,+3.437500000000E+00
-536.920E-09,-99.999904632E-03,+4.020500183106E+00,+3.437499999999E+00
-535.680E-09,-37.499904633E-03,+4.083000183105E+00,+3.281250000001E+00
-534.440E-09,-37.499904633E-03,+3.958000183106E+00,+3.437499999999E+00
-533.200E-09,-37.499904633E-03,+4.020500183105E+00,+3.281250000000E+00
-531.960E-09,-99.999904632E-03,+3.958000183106E+00,+3.281250000000E+00
-530.720E-09,+25.000095367E-03,+4.083000183105E+00,+3.281250000000E+00
-529.480E-09,-37.499904633E-03,+3.958000183106E+00,+3.281250000000E+00
-528.240E-09,-37.499904633E-03,+4.020500183105E+00,+3.281250000000E+00
-527.000E-09,-37.499904632E-03,+4.020500183106E+00,+3.281250000000E+00
-525.760E-09,+25.000095367E-03,+4.083000183105E+00,+3.281250000000E+00
-524.520E-09,+25.000095367E-03,+4.020500183106E+00,+3.281250000000E+00
-523.280E-09,-37.499904633E-03,+4.083000183105E+00,+3.281250000000E+00
-522.040E-09,-37.499904632E-03,+4.083000183105E+00,+3.281250000000E+00
-520.800E-09,+25.000095367E-03,+4.020500183105E+00,+3.281250000000E+00
-519.560E-09,+25.000095367E-03,+4.020500183105E+00,+3.281249999999E+00
-518.320E-09,+25.000095368E-03,+4.020500183106E+00,+3.125000000000E+00
-517.080E-09,+87.500095367E-03,+4.083000183105E+00,+3.125000000000E+00
-515.840E-09,+25.000095368E-03,+4.020500183105E+00,+3.125000000000E+00
-514.600E-09,+87.500095367E-03,+3.958000183105E+00,+3.125000000001E+00
-513.360E-09,+25.000095367E-03,+3.958000183106E+00,+3.281250000000E+00
-512.120E-09,+25.000095368E-03,+4.020500183105E+00,+3.281250000000E+00
-510.880E-09,+87.500095367E-03,+3.958000183105E+00,+3.281249999999E+00
-509.640E-09,-37.499904633E-03,+3.895500183104E+00,+3.125000000000E+00
-508.400E-09,-37.499904633E-03,+3.645500183105E+00,+3.125000000001E+00
-507.160E-09,-37.499904632E-03,+3.520500183102E+00,+3.281250000000E+00
-505.920E-09,+25.000095367E-03,+3.083000183103E+00,+3.281249999999E+00
-504.680E-09,+25.000095368E-03,+2.770500183103E+00,+3.125000000001E+00
-503.440E-09,+87.500095367E-03,+2.395500183103E+00,+3.281250000000E+00
-502.200E-09,+25.000095368E-03,+2.020500183103E+00,+3.281249999999E+00
-500.960E-09,+87.500095367E-03,+1.708000183103E+00,+3.125000000000E+00
-499.720E-09,+25.000095367E-03,+1.395500183105E+00,+3.125000000000E+00
-498.480E-09,-37.499904633E-03,+1.333000183105E+00,+3.125000000001E+00
-497.240E-09,-37.499904633E-03,+1.270500183105E+00,+3.281249999999E+00
-496.000E-09,-99.999904633E-03,+1.270500183106E+00,+3.125000000000E+00
-494.760E-09,-99.999904633E-03,+1.333000183105E+00,+3.125000000000E+00
-493.520E-09,-99.999904633E-03,+1.333000183105E+00,+3.125000000000E+00
-492.280E-09,-162.499904633E-03,+1.333000183105E+00,+3.125000000000E+00
-491.040E-09,-162.499904633E-03,+1.333000183105E+00,+3.125000000001E+00
-489.800E-09,-287.499904633E-03,+1.333000183105E+00,+3.281250000000E+00
-488.560E-09,-287.499904633E-03,+1.270500183106E+00,+3.281249999999E+00
-487.320E-09,-349.999904633E-03,+1.333000183105E+00,+3.125000000000E+00
-486.080E-09,-412.499904633E-03,+1.333000183106E+00,+3.125000000001E+00
-484.840E-09,-412.499904633E-03,+1.395500183105E+00,+3.281250000000E+00
-483.600E-09,-412.499904633E-03,+1.333000183105E+00,+3.281250000000E+00
-482.360E-09,-537.499904633E-03,+1.270500183106E+00,+3.281250000000E+00
-481.120E-09,-599.999904633E-03,+1.333000183105E+00,+3.281250000000E+00
-479.880E-09,-599.999904633E-03,+1.208000183105E+00,+3.281250000000E+00
-478.640E-09,-599.999904633E-03,+1.208000183105E+00,+3.281250000000E+00
-477.400E-09,-599.999904633E-03,+1.145500183105E+00,+3.281250000001E+00
-476.160E-09,-599.999904633E-03,+1.020500183105E+00,+3.437499999999E+00
-474.920E-09,-724.999904632E-03,+958.000183105E-03,+3.281250000000E+00
-473.680E-09,-599.999904633E-03,+833.000183105E-03,+3.281250000002E+00
-472.440E-09,-599.999904632E-03,+708.000183105E-03,+3.593749999999E+00
-471.200E-09,-474.999904632E-03,+645.500183105E-03,+3.437500000000E+00
-469.960E-09,-412.499904632E-03,+645.500183105E-03,+3.437500000000E+00
-468.720E-09,-349.999904632E-03,+583.000183104E-03,+3.437500000001E+00
-467.480E-09,-287.499904633E-03,+395.500183105E-03,+3.593750000000E+00
-466.240E-09,-287.499904631E-03,+270.500183105E-03,+3.593749999999E+00
-465.000E-09,-99.999904631E-03,+145.500183106E-03,+3.437500000001E+00
-463.760E-09,+87.500095368E-03,+208.000183105E-03,+3.593750000000E+00
-462.520E-09,+212.500095368E-03,+145.500183105E-03,+3.593750000000E+00
-461.280E-09,+337.500095368E-03,+83.000183105E-03,+3.593750000000E+00
-460.040E-09,+462.500095369E-03,-41.999816894E-03,+3.593750000000E+00
-458.800E-09,+650.000095368E-03,+20.500183105E-03,+3.593750000000E+00
-457.560E-09,+712.500095369E-03,-41.999816895E-03,+3.593750000000E+00
-456.320E-09,+962.500095368E-03,-104.499816895E-03,+3.593750000000E+00
-455.080E-09,+1.025000095369E+00,-229.499816895E-03,+3.593750000000E+00
-453.840E-09,+1.275000095368E+00,-229.499816895E-03,+3.593750000000E+00
-452.600E-09,+1.400000095368E+00,-229.499816895E-03,+3.593750000000E+00
-451.360E-09,+1.525000095367E+00,-229.499816895E-03,+3.593750000001E+00
-450.120E-09,+1.462500095369E+00,-291.999816895E-03,+3.750000000000E+00
-448.880E-09,+1.650000095367E+00,-291.999816895E-03,+3.749999999999E+00
-447.640E-09,+1.650000095368E+00,-291.999816894E-03,+3.593750000001E+00
-446.400E-09,+1.712500095367E+00,-229.499816894E-03,+3.750000000000E+00
-445.160E-09,+1.712500095368E+00,-166.999816894E-03,+3.750000000001E+00
-443.920E-09,+1.775000095367E+00,-104.499816894E-03,+3.906249999999E+00
-442.680E-09,+1.712500095367E+00,-41.999816894E-03,+3.750000000000E+00
-441.440E-09,+1.712500095367E+00,+20.500183106E-03,+3.750000000001E+00
-440.200E-09,+1.650000095367E+00,+145.500183106E-03,+3.906250000000E+00
-438.960E-09,+1.525000095367E+00,+270.500183105E-03,+3.906250000001E+00
-437.720E-09,+1.462500095367E+00,+270.500183106E-03,+4.062500000001E+00
-436.480E-09,+1.337500095367E+00,+395.500183105E-03,+4.218750000000E+00
-435.240E-09,+1.275000095367E+00,+395.500183106E-03,+4.218750000000E+00
-434.000E-09,+1.212500095367E+00,+458.000183106E-03,+4.218750000001E+00
-432.760E-09,+1.212500095367E+00,+583.000183105E-03,+4.374999999999E+00
-431.520E-09,+1.150000095367E+00,+583.000183105E-03,+4.218750000001E+00
-430.280E-09,+1.150000095367E+00,+583.000183105E-03,+4.375000000001E+00
-429.040E-09,+1.150000095367E+00,+520.500183105E-03,+4.531249999999E+00
-427.800E-09,+1.087500095368E+00,+520.500183105E-03,+4.374999999999E+00
-426.560E-09,+1.150000095368E+00,+520.500183105E-03,+4.218750000000E+00
-425.320E-09,+1.212500095367E+00,+520.500183105E-03,+4.218750000001E+00
-424.080E-09,+1.212500095368E+00,+520.500183105E-03,+4.374999999999E+00
-422.840E-09,+1.337500095368E+00,+520.500183106E-03,+4.218749999999E+00
-421.600E-09,+1.400000095369E+00,+583.000183105E-03,+4.062499999999E+00
-420.360E-09,+1.587500095368E+00,+520.500183105E-03,+3.906249999999E+00
-419.120E-09,+1.712500095369E+00,+520.500183105E-03,+3.749999999998E+00
-417.880E-09,+1.962500095368E+00,+520.500183105E-03,+3.437500000000E+00
-416.640E-09,+2.087500095369E+00,+458.000183105E-03,+3.437499999999E+00
-415.400E-09,+2.337500095369E+00,+458.000183105E-03,+3.281249999998E+00
-414.160E-09,+2.587500095369E+00,+333.000183105E-03,+2.968749999999E+00
-412.920E-09,+2.775000095369E+00,+270.500183105E-03,+2.812500000000E+00
-411.680E-09,+2.962500095369E+00,+270.500183105E-03,+2.812499999996E+00
-410.440E-09,+3.150000095369E+00,+208.000183105E-03,+2.187500000001E+00
-409.200E-09,+3.337500095369E+00,+145.500183105E-03,+2.343749999997E+00
-407.960E-09,+3.587500095369E+00,+83.000183105E-03,+1.875000000000E+00
-406.720E-09,+3.775000095369E+00,+20.500183105E-03,+1.874999999999E+00
-405.480E-09,+4.025000095368E+00,-41.999816895E-03,+1.718749999999E+00
-404.240E-09,+4.087500095368E+00,-104.499816895E-03,+1.562499999999E+00
-403.000E-09,+4.212500095369E+00,-104.499816895E-03,+1.406249999999E+00
-401.760E-09,+4.400000095368E+00,-104.499816895E-03,+1.249999999999E+00
-400.520E-09,+4.462500095368E+00,-166.999816895E-03,+1.093750000000E+00
-399.280E-09,+4.587500095367E+00,-166.999816894E-03,+1.093750000000E+00
-398.040E-09,+4.587500095367E+00,-104.499816894E-03,+1.093750000000E+00
-396.800E-09,+4.587500095367E+00,-41.999816895E-03,+1.093749999999E+00
-395.560E-09,+4.525000095367E+00,-104.499816894E-03,+937.499999999E-03
-394.320E-09,+4.462500095367E+00,+20.500183105E-03,+781.250000000E-03
-393.080E-09,+4.400000095367E+00,-104.499816894E-03,+781.249999999E-03
-391.840E-09,+4.337500095367E+00,+20.500183105E-03,+624.999999999E-03
-390.600E-09,+4.275000095366E+00,+20.500183106E-03,+468.749999999E-03
-389.360E-09,+4.025000095367E+00,+83.000183105E-03,+312.499999999E-03
-388.120E-09,+3.962500095366E+00,+83.000183105E-03,+156.249999998E-03
-386.880E-09,+3.775000095367E+00,+83.000183106E-03,-156.250000000E-03
-385.640E-09,+3.650000095366E+00,+145.500183105E-03,-156.250000000E-03
-384.400E-09,+3.400000095367E+00,+145.500183106E-03,-156.250000002E-03
-383.160E-09,+3.275000095366E+00,+208.000183105E-03,-468.750000001E-03
-381.920E-09,+3.087500095366E+00,+208.000183105E-03,-625.000000000E-03
-380.680E-09,+2.837500095367E+00,+208.000183106E-03,-625.000000003E-03
-379.440E-09,+2.775000095367E+00,+270.500183106E-03,-1.093750000000E+00
-378.200E-09,+2.712500095367E+00,+333.000183106E-03,-1.093750000002E+00
-376.960E-09,+2.587500095368E+00,+395.500183106E-03,-1.406250000000E+00
-375.720E-09,+2.650000095367E+00,+458.000183105E-03,-1.406250000001E+00
-374.480E-09,+2.587500095368E+00,+458.000183105E-03,-1.562500000001E+00
-373.240E-09,+2.650000095368E+00,+395.500183106E-03,-1.718750000000E+00
-372.000E-09,+2.712500095368E+00,+458.000183105E-03,-1.718750000000E+00
-370.760E-09,+2.837500095368E+00,+458.000183105E-03,-1.718750000001E+00
-369.520E-09,+2.900000095367E+00,+395.500183105E-03,-1.875000000000E+00
-368.280E-09,+2.900000095369E+00,+395.500183105E-03,-1.875000000001E+00
-367.040E-09,+3.087500095369E+00,+333.000183105E-03,-2.031250000000E+00
-365.800E-09,+3.275000095368E+00,+270.500183106E-03,-2.031249999999E+00
-364.560E-09,+3.400000095369E+00,+333.000183105E-03,-1.875000000001E+00
-363.320E-09,+3.587500095369E+00,+270.500183105E-03,-2.031250000001E+00
-362.080E-09,+3.775000095369E+00,+208.000183105E-03,-2.187499999998E+00
-360.840E-09,+4.025000095368E+00,+208.000183106E-03,-1.875000000000E+00
-359.600E-09,+4.150000095369E+00,+270.500183105E-03,-1.874999999998E+00
-358.360E-09,+4.400000095368E+00,+145.500183105E-03,-1.562500000000E+00
-357.120E-09,+4.587500095368E+00,+145.500183105E-03,-1.562499999999E+00
-355.880E-09,+4.775000095367E+00,+83.000183106E-03,-1.406250000000E+00
-354.640E-09,+4.775000095369E+00,+145.500183105E-03,-1.406249999999E+00
-353.400E-09,+5.025000095367E+00,+145.500183105E-03,-1.249999999998E+00
-352.160E-09,+5.025000095368E+00,+145.500183105E-03,-937.499999998E-03
-350.920E-09,+5.212500095368E+00,+83.000183105E-03,-625.000000000E-03
-349.680E-09,+5.275000095367E+00,+20.500183106E-03,-624.999999999E-03
-348.440E-09,+5.275000095368E+00,+83.000183105E-03,-468.749999999E-03
-347.200E-09,+5.337500095368E+00,-41.999816895E-03,-312.499999998E-03
-345.960E-09,+5.400000095367E+00,-41.999816894E-03,+1E-12
-344.720E-09,+5.337500095368E+00,+20.500183105E-03,+156.250000002E-03
-343.480E-09,+5.400000095367E+00,-41.999816894E-03,+468.750000000E-03
-342.240E-09,+5.400000095367E+00,+20.500183106E-03,+468.750000001E-03
-341.000E-09,+5.337500095367E+00,+83.000183106E-03,+625.000000001E-03
-339.760E-09,+5.275000095367E+00,+145.500183105E-03,+781.249999999E-03
-338.520E-09,+5.275000095367E+00,+145.500183105E-03,+625.000000002E-03
-337.280E-09,+5.212500095367E+00,+83.000183106E-03,+937.500000000E-03
-336.040E-09,+5.212500095367E+00,+145.500183105E-03,+937.500000001E-03
-334.800E-09,+5.212500095367E+00,+145.500183105E-03,+1.093750000000E+00
-333.560E-09,+5.150000095367E+00,+145.500183105E-03,+1.093750000000E+00
-332.320E-09,+5.150000095367E+00,+145.500183105E-03,+1.093750000000E+00
-331.080E-09,+5.025000095368E+00,+145.500183105E-03,+1.093750000000E+00
-329.840E-09,+5.087500095368E+00,+145.500183106E-03,+1.093750000000E+00
-328.600E-09,+5.150000095367E+00,+270.500183105E-03,+1.093750000000E+00
-327.360E-09,+5.087500095368E+00,+145.500183106E-03,+1.093750000000E+00
-326.120E-09,+5.150000095367E+00,+208.000183105E-03,+1.093749999999E+00
-324.880E-09,+5.087500095368E+00,+208.000183106E-03,+937.500000000E-03
-323.640E-09,+5.150000095368E+00,+270.500183105E-03,+937.499999998E-03
-322.400E-09,+5.212500095367E+00,+270.500183105E-03,+625.000000000E-03
-321.160E-09,+5.212500095368E+00,+270.500183106E-03,+625.000000000E-03
-319.920E-09,+5.275000095368E+00,+333.000183105E-03,+625.000000000E-03
-318.680E-09,+5.337500095367E+00,+270.500183105E-03,+624.999999998E-03
-317.440E-09,+5.337500095367E+00,+270.500183106E-03,+312.500000000E-03
-316.200E-09,+5.337500095368E+00,+333.000183105E-03,+312.499999998E-03
-314.960E-09,+5.400000095367E+00,+333.000183105E-03,+0.0E+00
-313.720E-09,+5.337500095367E+00,+333.000183105E-03,+0.0E+00
-312.480E-09,+5.337500095367E+00,+208.000183106E-03,+0.0E+00
-311.240E-09,+5.337500095367E+00,+270.500183105E-03,+0.0E+00
-310.000E-09,+5.337500095367E+00,+208.000183106E-03,-1E-12
-308.760E-09,+5.275000095367E+00,+270.500183105E-03,-156.249999999E-03
-307.520E-09,+5.212500095367E+00,+145.500183106E-03,-2E-12
-306.280E-09,+5.087500095368E+00,+208.000183105E-03,-312.500000000E-03
-305.040E-09,+5.150000095367E+00,+145.500183105E-03,-312.500000000E-03
-303.800E-09,+5.025000095368E+00,+145.500183105E-03,-312.499999999E-03
-302.560E-09,+5.087500095367E+00,+83.000183106E-03,-156.250000001E-03
-301.320E-09,+4.962500095367E+00,+145.500183105E-03,-312.500000001E-03
-300.080E-09,+4.837500095367E+00,+83.000183105E-03,-468.750000001E-03
-298.840E-09,+4.712500095367E+00,+83.000183105E-03,-624.999999999E-03
-297.600E-09,+4.650000095367E+00,+20.500183105E-03,-468.749999999E-03
-296.360E-09,+4.525000095367E+00,+20.500183105E-03,-312.500000001E-03
-295.120E-09,+4.462500095367E+00,-41.999816895E-03,-468.750000000E-03
-293.880E-09,+4.337500095367E+00,-41.999816894E-03,-468.750000000E-03
-292.640E-09,+4.337500095367E+00,+20.500183105E-03,-468.750000001E-03
-291.400E-09,+4.150000095367E+00,-104.499816895E-03,-624.999999999E-03
-290.160E-09,+4.150000095367E+00,-104.499816895E-03,-468.750000001E-03
-288.920E-09,+4.087500095367E+00,-104.499816895E-03,-625.000000000E-03
-287.680E-09,+4.087500095367E+00,-104.499816895E-03,-625.000000000E-03
-286.440E-09,+4.025000095367E+00,-166.999816895E-03,-625.000000000E-03
-285.200E-09,+4.025000095367E+00,-166.999816894E-03,-625.000000000E-03
-283.960E-09,+3.962500095368E+00,-104.499816894E-03,-625.000000000E-03
-282.720E-09,+4.025000095367E+00,-41.999816895E-03,-625.000000000E-03
-281.480E-09,+4.025000095367E+00,-104.499816895E-03,-625.000000000E-03
-280.240E-09,+4.025000095367E+00,-104.499816894E-03,-625.000000000E-03
-279.000E-09,+3.962500095368E+00,-41.999816895E-03,-624.999999999E-03
-277.760E-09,+4.025000095367E+00,-104.499816894E-03,-468.750000000E-03
-276.520E-09,+4.025000095367E+00,-41.999816894E-03,-468.750000000E-03
-275.280E-09,+3.962500095368E+00,+20.500183105E-03,-468.750000000E-03
-274.040E-09,+4.087500095367E+00,+20.500183106E-03,-468.749999999E-03
-272.800E-09,+4.025000095368E+00,+83.000183105E-03,-312.499999999E-03
-271.560E-09,+4.087500095367E+00,+83.000183105E-03,-156.250000000E-03
-270.320E-09,+4.025000095367E+00,+83.000183105E-03,-156.250000000E-03
-269.080E-09,+4.025000095367E+00,+83.000183105E-03,-156.249999999E-03
-267.840E-09,+4.025000095367E+00,+83.000183105E-03,-1E-12
-266.600E-09,+4.025000095367E+00,+83.000183105E-03,-156.249999999E-03
-265.360E-09,+3.962500095367E+00,+83.000183106E-03,+1E-12
-264.120E-09,+3.900000095368E+00,+145.500183105E-03,+156.250000001E-03
-262.880E-09,+4.025000095367E+00,+83.000183106E-03,+312.499999999E-03
-261.640E-09,+3.900000095368E+00,+145.500183105E-03,+156.250000001E-03
-260.400E-09,+3.962500095367E+00,+145.500183106E-03,+312.500000001E-03
-259.160E-09,+3.900000095367E+00,+208.000183105E-03,+468.750000000E-03
-257.920E-09,+3.900000095367E+00,+145.500183105E-03,+468.750000001E-03
-256.680E-09,+3.837500095367E+00,+145.500183105E-03,+625.000000000E-03
-255.440E-09,+3.775000095367E+00,+83.000183106E-03,+625.000000000E-03
-254.200E-09,+3.775000095368E+00,+145.500183105E-03,+625.000000001E-03
-252.960E-09,+3.837500095367E+00,+145.500183105E-03,+781.249999999E-03
-251.720E-09,+3.775000095367E+00,+20.500183106E-03,+625.000000001E-03
-250.480E-09,+3.712500095367E+00,+83.000183105E-03,+781.249999999E-03
-249.240E-09,+3.712500095367E+00,+20.500183105E-03,+625.000000000E-03
-248.000E-09,+3.712500095368E+00,+20.500183106E-03,+625.000000000E-03
-246.760E-09,+3.775000095368E+00,+83.000183105E-03,+625.000000000E-03
-245.520E-09,+3.837500095367E+00,+20.500183106E-03,+624.999999999E-03
-244.280E-09,+3.712500095367E+00,+83.000183105E-03,+468.750000000E-03
-243.040E-09,+3.712500095368E+00,+20.500183105E-03,+468.750000000E-03
-241.800E-09,+3.775000095367E+00,+20.500183106E-03,+468.750000000E-03
-240.560E-09,+3.712500095367E+00,+83.000183105E-03,+468.749999999E-03
-239.320E-09,+3.712500095367E+00,+20.500183106E-03,+312.500000000E-03
-238.080E-09,+3.712500095368E+00,+83.000183105E-03,+312.499999999E-03
-236.840E-09,+3.837500095367E+00,+83.000183105E-03,+156.250000001E-03
-235.600E-09,+3.775000095367E+00,+83.000183105E-03,+312.499999999E-03
-234.360E-09,+3.775000095367E+00,+20.500183105E-03,+0.0E+00
-233.120E-09,+3.775000095367E+00,-41.999816894E-03,+0.0E+00
-231.880E-09,+3.712500095367E+00,+20.500183106E-03,+0.0E+00
-230.640E-09,+3.712500095368E+00,+83.000183105E-03,+0.0E+00
-229.400E-09,+3.837500095367E+00,-41.999816894E-03,-1E-12
-228.160E-09,+3.775000095367E+00,+20.500183106E-03,-312.499999999E-03
-226.920E-09,+3.712500095367E+00,+83.000183105E-03,-156.250000001E-03
-225.680E-09,+3.712500095367E+00,+20.500183106E-03,-312.500000000E-03
-224.440E-09,+3.650000095367E+00,+83.000183105E-03,-312.499999999E-03
-223.200E-09,+3.650000095367E+00,+20.500183105E-03,-156.250000001E-03
-221.960E-09,+3.650000095367E+00,+20.500183106E-03,-312.500000000E-03
-220.720E-09,+3.587500095367E+00,+83.000183105E-03,-312.500000000E-03
-219.480E-09,+3.462500095367E+00,+83.000183105E-03,-312.500000000E-03
-218.240E-09,+3.462500095368E+00,+83.000183105E-03,-312.500000000E-03
-217.000E-09,+3.525000095367E+00,+83.000183106E-03,-312.500000000E-03
-215.760E-09,+3.400000095368E+00,+145.500183105E-03,-312.499999999E-03
-214.520E-09,+3.462500095367E+00,+145.500183105E-03,-156.250000001E-03
-213.280E-09,+3.337500095367E+00,+83.000183105E-03,-312.500000000E-03
-212.040E-09,+3.275000095367E+00,+83.000183105E-03,-312.500000000E-03
-210.800E-09,+3.275000095367E+00,+83.000183105E-03,-312.500000000E-03
-209.560E-09,+3.212500095367E+00,+83.000183105E-03,-312.499999999E-03
-208.320E-09,+3.212500095367E+00,+20.500183105E-03,-156.250000001E-03
-207.080E-09,+3.150000095367E+00,+20.500183106E-03,-312.499999999E-03
-205.840E-09,+3.025000095368E+00,+83.000183105E-03,-156.250000001E-03
-204.600E-09,+3.087500095367E+00,+83.000183105E-03,-312.500000000E-03
-203.360E-09,+3.025000095367E+00,+83.000183105E-03,-312.499999999E-03
-202.120E-09,+2.900000095367E+00,+20.500183106E-03,-156.250000001E-03
-200.880E-09,+2.900000095368E+00,+83.000183105E-03,-312.499999999E-03
-199.640E-09,+2.962500095367E+00,+83.000183105E-03,-156.250000000E-03
-198.400E-09,+2.962500095368E+00,+83.000183105E-03,-156.249999999E-03
-197.160E-09,+3.025000095367E+00,+20.500183106E-03,-1E-12
-195.920E-09,+2.962500095368E+00,+83.000183105E-03,-312.499999999E-03
-194.680E-09,+3.025000095367E+00,+83.000183105E-03,-156.250000000E-03
-193.440E-09,+2.962500095367E+00,+83.000183105E-03,-156.250000000E-03
-192.200E-09,+2.962500095367E+00,+83.000183105E-03,-156.249999999E-03
-190.960E-09,+2.962500095367E+00,+20.500183105E-03,+0.0E+00
-189.720E-09,+2.962500095367E+00,+20.500183106E-03,+1E-12
-188.480E-09,+2.962500095368E+00,+83.000183105E-03,+156.249999999E-03
-187.240E-09,+3.025000095367E+00,+83.000183105E-03,+0.0E+00
-186.000E-09,+3.025000095368E+00,+83.000183105E-03,+0.0E+00
-184.760E-09,+3.150000095368E+00,+83.000183105E-03,+0.0E+00
-183.520E-09,+3.212500095367E+00,+83.000183105E-03,+1E-12
-182.280E-09,+3.150000095367E+00,+83.000183106E-03,+156.250000000E-03
-181.040E-09,+3.150000095368E+00,+145.500183105E-03,+156.250000000E-03
-179.800E-09,+3.212500095367E+00,+83.000183106E-03,+156.249999999E-03
-178.560E-09,+3.212500095368E+00,+145.500183105E-03,+0.0E+00
-177.320E-09,+3.275000095367E+00,+145.500183105E-03,+1E-12
-176.080E-09,+3.275000095368E+00,+145.500183105E-03,+156.250000001E-03
-174.840E-09,+3.400000095367E+00,+145.500183105E-03,+468.749999999E-03
-173.600E-09,+3.337500095367E+00,+145.500183105E-03,+312.499999999E-03
-172.360E-09,+3.337500095367E+00,+145.500183106E-03,+156.250000000E-03
-171.120E-09,+3.275000095368E+00,+208.000183105E-03,+156.250000000E-03
-169.880E-09,+3.400000095367E+00,+145.500183105E-03,+156.250000001E-03
-168.640E-09,+3.400000095367E+00,+83.000183106E-03,+312.500000000E-03
-167.400E-09,+3.400000095367E+00,+145.500183105E-03,+312.500000000E-03
-166.160E-09,+3.400000095367E+00,+145.500183105E-03,+312.500000001E-03
-164.920E-09,+3.400000095368E+00,+145.500183105E-03,+468.749999999E-03
-163.680E-09,+3.462500095367E+00,+145.500183105E-03,+312.500000000E-03
-162.440E-09,+3.462500095368E+00,+145.500183105E-03,+312.500000000E-03
-161.200E-09,+3.525000095367E+00,+83.000183106E-03,+312.499999999E-03
-159.960E-09,+3.525000095368E+00,+145.500183105E-03,+156.250000000E-03
-158.720E-09,+3.587500095368E+00,+145.500183106E-03,+156.250000001E-03
-157.480E-09,+3.650000095367E+00,+208.000183105E-03,+312.500000000E-03
-156.240E-09,+3.650000095367E+00,+145.500183105E-03,+312.499999999E-03
-155.000E-09,+3.525000095368E+00,+145.500183105E-03,+0.0E+00
-153.760E-09,+3.650000095367E+00,+145.500183105E-03,+0.0E+00
-152.520E-09,+3.650000095368E+00,+145.500183105E-03,+1E-12
-151.280E-09,+3.712500095367E+00,+145.500183105E-03,+156.249999999E-03
-150.040E-09,+3.712500095368E+00,+145.500183105E-03,+0.0E+00
-148.800E-09,+3.775000095367E+00,+145.500183105E-03,+0.0E+00
-147.560E-09,+3.775000095367E+00,+145.500183105E-03,-1E-12
-146.320E-09,+3.712500095368E+00,+145.500183105E-03,-156.250000000E-03
-145.080E-09,+3.837500095367E+00,+83.000183106E-03,-156.249999999E-03
-143.840E-09,+3.837500095368E+00,+208.000183105E-03,-1E-12
-142.600E-09,+3.900000095368E+00,+83.000183106E-03,-156.250000000E-03
-141.360E-09,+3.962500095367E+00,+270.500183105E-03,-156.250000001E-03
-140.120E-09,+3.962500095367E+00,+208.000183105E-03,-312.500000000E-03
-138.880E-09,+3.962500095368E+00,+208.000183105E-03,-312.500000000E-03
-137.640E-09,+4.025000095368E+00,+208.000183105E-03,-312.499999999E-03
-136.400E-09,+4.087500095367E+00,+145.500183106E-03,-156.250000001E-03
-135.160E-09,+4.087500095368E+00,+208.000183105E-03,-312.499999999E-03
-133.920E-09,+4.150000095367E+00,+145.500183106E-03,-156.250000000E-03
-132.680E-09,+4.150000095367E+00,+208.000183105E-03,-156.250000001E-03
-131.440E-09,+4.150000095367E+00,+208.000183105E-03,-312.500000000E-03
-130.200E-09,+4.150000095368E+00,+208.000183105E-03,-312.500000000E-03
-128.960E-09,+4.275000095367E+00,+208.000183105E-03,-312.500000000E-03
-127.720E-09,+4.212500095367E+00,+145.500183105E-03,-312.499999999E-03
-126.480E-09,+4.212500095368E+00,+145.500183105E-03,-156.250000001E-03
-125.240E-09,+4.337500095367E+00,+145.500183105E-03,-312.500000000E-03
-124.000E-09,+4.337500095367E+00,+145.500183106E-03,-312.499999999E-03
-122.760E-09,+4.337500095367E+00,+208.000183105E-03,-156.250000001E-03
-121.520E-09,+4.337500095367E+00,+145.500183105E-03,-312.499999999E-03
-120.280E-09,+4.337500095368E+00,+145.500183105E-03,-156.250000001E-03
-119.040E-09,+4.400000095367E+00,+145.500183105E-03,-312.499999999E-03
